Recency,Income_per_Family_Member_Transformed,PC1_TotalPurchases_Total,PC1_AvgPerPurchase_Income
-0.82,-0.3845377401609963,-0.012130114379723788,-0.1400687923449405
-0.9,0.9429664982514362,0.45405379653353245,0.6156289397203217
0.12,-0.32063075416838877,-0.5405742759719057,-0.2505628239890737
-0.24,0.3857282244417467,0.6955619885547172,0.3493941351770651
0.54,-0.793474472288702,-0.4197632160087751,-0.6656381099202828
1.0,-0.1677645964469852,-0.5019014978856415,-0.384430358976746
0.08,0.4950319926356175,0.5394330584983593,0.1380696865994922
-0.92,0.6058598646171093,0.6625717368860573,0.7755535618747101
0.78,-0.9361082481108002,-0.5086113138717154,-0.7583452175870296
-0.9,-0.8693031623102192,-0.6366114623913539,-0.8231391796548113
-0.6,-1.831381807210085,-0.48144107747586373,-1.1138653943646806
0.46,1.1548163219134562,0.2770195457107639,0.7468923413988425
-0.5,-1.4935958381090395,-0.3623988076755909,-0.8059141233248915
0.86,-0.18675087524068198,-0.5830812346216404,-0.3540683074106404
-0.2,0.12362965470026528,0.8901466521508592,0.5485634046498086
-0.4,0.3505318830485593,0.08612076255921497,0.29325864855416073
-0.94,1.1406432479511635,1.1071088264385147,0.7170642247946886
0.1,-0.35865812764172134,-0.49950513503347227,-0.4572856695799564
0.1,1.2009353407554952,0.7689702475223714,0.8653552391781628
0.16,0.017673590376642904,0.359854144704544,0.26482399488564284
0.12,1.1975186512361766,1.158208319142258,0.8405406446376705
-0.38,0.9752018160109789,0.5178314206150352,0.5516157429814701
-0.36,-0.6248181635624248,-0.5578280885075242,-0.7721258319282779
0.28,0.15729610276395478,0.16682122672478,0.12921580668771362
-0.74,1.0795818894063813,0.6831804574147127,0.7268373436389352
-0.62,0.022642466698831035,0.32501554718175074,0.28664050194911805
-0.46,0.2790960791460577,0.53080615223055,0.3126520777347813
-0.82,0.3918128385189461,0.20899721292295861,0.34659272855518714
-0.4,0.9826118540919092,0.321112622190678,0.6482857680314402
0.52,-0.7106849363626021,-0.5931459586007513,-0.7147912029285609
-0.98,-0.7665417277641006,-0.6418834606661261,-0.8390684371457973
-0.6,0.7338282969487185,1.0194363182629218,0.7108574659218003
-0.9,0.4178945986065763,0.19380879078795307,0.4099842682061418
0.82,-0.10244568012348373,0.6671817902577168,0.780428613410585
-0.96,0.909385130618627,0.5945150318844509,0.5535794050327799
-0.4,0.34183375711219816,0.7470268259238174,0.274869127352758
0.78,-0.08809254732503026,0.423928369023802,0.1984774939740059
0.18,-0.16590925654610567,-0.46514581008111294,-0.6293082551418291
0.38,-0.227739034463317,-0.6409249155252585,-0.6929286460933204
-0.3,1.0698462734208718,0.8243831933600191,0.8566468904435481
-0.18,1.0804676365222747,1.0904138421646057,0.8682349443317892
-0.74,-0.2491398434880393,-0.6385285526730892,-0.8125365997438513
-0.8,0.6705565709021375,0.32564311987106226,0.19358474699698072
0.76,-0.5582123973757043,-0.2663616212561428,-0.4563560071013399
-0.88,-0.6875521737633375,-0.639487097813957,-0.8413319246442388
0.76,-0.8002812425150797,-0.4207217611496427,-0.67494051962723
-0.62,1.1797611719869099,0.5931459586007515,0.5055601697246416
0.92,-0.8654106483668212,-0.507173496160414,-0.6179978289194902
-0.02,-0.6564819226973009,-0.23535720429682022,-0.41685903288994974
-0.92,0.03202024969388426,0.02141896555064553,-0.020732515084703626
0.42,1.1486494579706592,0.5732443664526828,0.7982564865841901
0.6,0.11844200720209527,-0.3278911826043539,-0.005702847138731175
0.4,-0.1687066267490377,-0.5941045037416189,-0.49602169502347715
0.7,-0.7974085481462241,-0.4002613407398649,-0.8616834007580225
-0.38,-0.5462850835105336,-0.5501597273805826,-0.6265404653365071
0.46,-0.02717055981347793,0.32213991175914763,0.019331709473519493
-0.24,-0.26717841237434603,-0.503818588167377,-0.26969829517286337
-0.1,1.1290864697669456,0.6135720067967281,0.5681877381955386
-0.34,0.5261188248546946,0.0019170902817353746,0.027082980130068175
-0.98,-0.029444293608922187,-0.49950513503347227,-0.2877058941446227
-0.12,-0.39725762651225277,-0.5076527687308477,-0.5509141480651946
0.2,0.6957544870875811,0.7805415336403858,0.7044950955373799
0.38,0.8859190207928246,0.34220061528976725,0.5948406652916636
-0.28,1.278754800225181,0.4820342779513742,0.8084087825312559
0.9,-0.7566094961637967,-0.5955423214529206,-0.7727573481277283
-0.68,-0.3272320131891848,-0.21810339176120175,-0.17017119620284676
0.14,-0.2542549800786244,0.6186957049526228,0.16271771045496353
-0.64,-0.2759400243105775,-0.3890897715010087,-0.2839408396706208
-0.62,1.3092580289727695,0.13736855538183565,0.8707806381194706
-0.06,0.5611382170976149,0.5715443207174271,0.5621151055205933
-0.18,0.9323341071048526,0.715405647538857,0.7837822932460046
-0.44,0.1858414655120125,0.24766999100922268,0.1840996506639896
0.92,1.2595329305666776,0.49471240932913396,0.5758619642875367
-0.6,-0.1267824325934688,0.2580656874398897,-0.05221159648444997
-0.44,-0.28959940315327803,-0.4416614541298544,-0.14922708365014498
-0.48,1.3367654752170037,0.593967014886415,1.1296058590929305
0.5,-0.3354463109130268,0.23281254132577342,-0.12555203197568737
0.72,-0.8216755609377754,-0.4951916818995676,-0.4938672085119613
-0.24,-0.8727531289934496,-0.5181967652803924,-0.8631745200338137
0.32,0.1610713966724145,0.3480206305625755,0.163354421557442
-0.72,-0.46200513605233334,-0.4202424885792088,-0.544583584055471
0.28,-1.259023735765523,-0.5573488159370904,-0.8824007308467192
0.68,-0.5149878761305853,-0.5888325054668467,-0.5759446022303873
0.4,1.507790331256947,0.7642462662456349,0.9236942463149391
0.76,0.9985754367532176,0.07332870327637865,0.4309349651215162
-0.24,1.1488979630570912,0.727056489348147,0.9893056306437984
0.04,-0.2133616658717706,-0.45316399582026673,-0.16963158485745047
0.46,0.2015332753141142,0.3862141360784056,0.4485286162890892
-0.78,0.30236871868523585,0.14046123535091837,0.19175136671333212
-0.14,-0.07478367619031868,0.3723152315358241,0.20758268197621077
-0.78,1.0360595725677941,0.2660306488045865,0.48852100449448416
0.04,-0.5090881070981816,-0.06086761644509868,-0.2171753865377517
-0.56,0.8257500904701112,0.7796969164045947,0.5245880379400666
-0.36,-1.6336599619658998,-0.5578280885075242,-1.0312941249770424
0.24,-0.9506271295780927,-0.4077814017479289,-0.4462444178072768
-0.24,-0.6645137861564513,-0.5482426370988472,-0.5217941901859278
0.5,-0.6341204902669779,-0.5158004024282232,-0.6161320658325232
-0.06,1.3699538104164408,1.0271498628673377,1.0853138019731314
-0.9,0.3432325279208938,0.3478035860160958,0.5403537977458736
0.48,1.2607673948250304,0.7332074770725114,0.8263140396287205
-0.04,0.4042440947428282,0.5622898417603065,0.3857944327854917
-0.72,-0.18253108373156227,-0.19590855340236715,-0.0846676244416807
-0.26,-0.10387760761254253,0.18802314772894588,0.4451245119707549
-0.04,-0.7833107493871462,-0.5391364582606042,-0.5957613580819521
0.0,-0.276230355711153,-0.6366114623913539,-0.5898595301259261
0.9,-0.8959309363193225,-0.09345815123460031,-0.3854040564029407
0.32,0.5120978551176333,-0.4354309107142144,-0.13279958000961353
0.2,-0.11268926913290944,0.025401446232993924,0.1939508984666714
0.94,0.3554997234770517,0.13902341763961684,0.2283797097872484
-0.42,-0.06608455312478366,0.048737502065374874,-0.031562202557494735
-0.74,-0.40928108770152766,-0.3405005695545115,-0.5481179335043984
0.16,0.2627870034951737,0.67189496027078,0.32304869387890117
-0.78,0.9571805231706522,0.6558619208999834,0.6219869903354364
-0.9,0.022104973054975007,-0.08564148998878116,-0.04909441951385974
0.0,-0.3485500536690458,-0.6385285526730892,-0.33516805213967477
-0.92,0.144738083933394,-0.38094213780363334,-0.012423543860187531
0.3,1.1614554621343003,0.4708283364987171,0.7903581886304041
-0.98,-1.048472495220909,-0.6409249155252585,-0.8299538398569493
-0.58,0.9765532310340831,1.037910903963362,0.6214938385463324
0.84,-0.8145691354039135,-0.32516384730062836,-0.6147868186342482
-0.8,1.0495735711739183,0.5759717017564083,0.6834010996389913
0.98,1.5490188861003562,1.3680845215148085,1.714142410916575
0.68,-0.696027382069683,-0.41640830801573825,-0.36347920503501335
-0.44,0.8165328735321074,0.08261755444730039,0.17214259536639936
0.28,0.5810704965093311,-0.2213099996353611,0.002249705545976132
-0.06,0.908570742043837,0.3030485646330694,0.6328706451976271
0.7,-0.9844257832469888,-0.4159290354453043,-0.6053224735983834
0.18,-0.7361145605535787,-0.5544731805144872,-0.6390128156803483
0.58,-0.5958941557340043,-0.50669422358998,-0.6232579088375934
-0.9,-0.2970499923934135,-0.42536618673510357,-0.07326991723876801
-0.64,-0.23035791490053628,-0.4517261781089652,-0.17141272313077774
0.56,0.07108115264659912,-0.4769793242230815,-0.07679537639852654
0.14,0.6126104351573997,1.1374512984947247,0.7765439409075111
0.6,1.2224416641412403,0.7765246807442364,0.7470963836576182
0.82,-0.5805137473242403,-0.5124454944351863,-0.5447409631188217
0.94,-0.825774655464886,-0.6423627332365601,-0.7772005656014459
0.64,0.06135360011449891,-0.32932900031565543,-0.04625631661738547
0.56,-1.1619774309726068,-0.4312657576991874,-0.867272797420166
-0.56,0.906206828730633,0.6022177652251933,0.4366923896513779
-0.66,-0.5328875906415373,-0.5400950034014718,-0.5126274409120897
0.62,-0.16925867412626613,-0.5511182725214503,-0.6649719023604352
-0.08,-0.7288267862135889,-0.5854775974738098,-0.6136627855767359
0.28,-0.4704647827720742,-0.5153211298577893,-0.6745318679470879
-0.3,0.26834290524951016,0.17224152511842994,0.2757599138436596
-0.7,1.047751401119136,0.864859133822942,0.6887857512907283
-0.72,-0.4047122120589706,-0.5014222253152077,-0.333258539509355
0.06,-0.7447172686740974,-0.5710994203607943,-0.47879836080108357
0.98,0.9090187035476441,0.8724135670448069,0.4600605487497094
1.0,-0.3327229882006513,-0.5405742759719057,-0.43023311045338597
0.88,-0.26682503861125856,-0.4526847232498329,-0.38448725792133137
-0.22,-0.2816414504830673,-0.043613803909480164,-0.04374516893829267
-0.5,-0.8021820654782552,-0.5568695433666565,-0.7072133408011554
0.62,0.9628927792225008,0.4691282907634613,0.4177884350574895
0.66,1.1570438968807424,0.6099656820434106,0.9038877291100574
-0.58,1.2708616776955548,0.4518057338002408,0.9126127269898967
0.64,-0.37880725959000283,-0.10625021051743658,-0.1407291606437559
0.02,0.41873474410255057,0.1749688604221554,0.32572689714330416
0.22,1.0822562259353103,0.5015017810064833,0.7467723175178356
0.28,0.3159724913582644,0.8468638206929355,0.3642101841633961
0.1,1.5105588468470812,0.7768556531957925,0.9701611100841134
0.46,-0.5328613490861952,-0.5535146353736196,-0.5235612422724599
-0.88,-0.6100175844282967,-0.6303809189757138,-0.741633309351413
0.78,-0.56378645231193,-0.5840397797625083,-0.5357331270536155
0.02,-0.33572650957278144,-0.01644356751362843,-0.1197678631229234
1.0,-0.10549391760971225,-0.5405742759719057,-0.31531966502001846
-0.64,0.33156356221867483,1.160308081756672,0.5333319574843919
-0.76,-0.07229382976013404,-0.11679420706698124,-0.1785337785970478
-0.62,1.1196386025478244,0.4839513682331096,0.6797181546640721
0.42,-0.4381189316773403,0.04508599383458273,-0.2471920620170754
-0.56,-0.3986359459962981,0.4418441264625331,-0.09849577606732887
0.34,0.9881632900060461,0.4172981087290037,0.6692112804307295
0.6,-0.19454243241336283,0.18728164713455786,-0.11562032658143546
-0.94,-0.5038131221188211,-0.6390078252435232,-0.46189776873943034
0.64,1.2216408703193158,0.9188686341630893,0.8187671543268646
-0.5,-0.11177010387797079,-0.20884891280408105,-0.07656657210490302
-0.02,0.4254036161377213,0.8019604991910313,0.4536957731129089
0.88,-0.09496547952444775,-0.4793756870752508,-0.18693258663712925
0.14,1.017265121369898,0.30721371764809635,0.6637262465054613
-0.92,0.2053998593667955,0.3739013493660032,0.49253912964076707
-0.1,-0.523994860854203,-0.2190619369020694,-0.4322421502346507
-0.22,0.31974875617443604,1.0055374137203401,0.3604159081872651
-0.06,-0.17905568934887678,-0.2548590795657304,-0.2422573707672922
0.7,0.054871815317157104,0.08147633697375407,0.1575502116166795
-0.44,0.058750419690211,0.40948144748318455,0.3453031952689174
0.46,1.154621718817287,0.6832943853197893,0.9360520780343411
0.34,-0.4046883311193486,-0.6390078252435232,-0.7138082221514297
-0.38,-0.6299079693705448,0.2769399900194883,-0.2562884289300077
-0.94,0.6374893612888557,0.49107171236201524,1.0007451003355876
0.32,-0.274982354641119,-0.6366114623913539,-0.5892535357484875
-0.24,-0.8443699669662931,-0.600335047157259,-1.0123078842008846
0.8,0.29738696669521814,0.8310478258686185,0.3408862118332335
0.0,-0.8594594426643771,-0.4632287197993775,-0.6988647801321043
-0.06,-0.7959104578930013,-0.5984179568755237,-0.8446848258993511
-0.34,0.601789615630301,0.20851794035252474,0.5162956921523401
0.1,-1.831381807210085,-0.35583729180839463,-1.0426281602675176
0.98,1.0361920136534408,1.03242186114211,0.8138203809580261
0.96,0.3404912987504524,0.28900135997161014,0.5447657710076927
0.52,-0.8331095277395079,-0.5969801391642221,-0.8260612096252706
-0.82,1.0405758308672537,0.8114772061721062,0.7252886342710878
-0.24,0.26407710288197644,0.8992872032029033,0.290040671432968
-0.36,-0.7914906608851282,-0.5635793593527304,-0.843771056087526
-0.18,0.6078587223358544,0.6153859804370604,0.9479419528133488
0.5,0.5227340636137608,0.6601753740338879,0.7040211520987208
0.82,0.9206451245494035,0.9752057529278036,0.7729341516764988
0.16,0.34461091829708684,0.8786097382466459,0.5372956463618845
0.2,-0.5091998336313109,-0.5033393155969431,-0.5562951095790056
0.06,-0.5518805216560354,-0.5592659062188258,-0.7708532363362266
-0.88,1.5182890025989728,0.8286514630164493,0.902322306929348
0.86,-0.24214983161099204,-0.28250858853201594,-0.40098383858003983
0.56,0.17495923570236546,0.7327625767158785,0.5704813082895305
-0.28,-0.5182026899160289,-0.5559109982257888,-0.6976419719550154
-0.02,0.3091169078209875,0.4462371352877132,0.4917399195933624
0.96,-0.07501711961582816,-0.04025889591644318,-0.10947357649869684
0.92,-1.2976778677110086,-0.399782068169431,-0.92549558695824
-0.5,-0.762922246385437,-0.6390078252435232,-0.6233741309880843
0.22,-1.2187289346759755,-0.5568695433666565,-0.9336297516832353
-0.06,0.07522597609010687,0.5498287549290263,0.3941927961693437
0.72,-0.12195217567883955,-0.10049893967223042,-0.16473102072387383
-0.36,-0.3005390270169987,-0.6351736446800523,-0.568218305201653
-0.8,-0.4529049407079055,-0.025070473781437678,-0.20913881064742398
-0.38,-0.5989696718322847,-0.34002129698407774,-0.4885968778531826
-0.04,1.1580506951888951,0.6350705280386492,0.8386244217508111
0.42,-0.6012326612927501,-0.294969675363296,-0.2787987513611235
-0.72,1.026421270935652,0.16243902916327332,0.7221078498461211
-0.76,-0.8658626471854468,-0.4641872649402452,-0.709109460588542
-0.36,0.955100456682519,0.5135975231724063,0.8326913324406757
-0.68,-0.4877806085603174,-0.39211370704248943,-0.6625197603679686
-0.94,0.2807315583433937,-0.23472963160750882,0.10073801710453974
0.12,-0.8696545343741916,-0.3978649778876957,-0.7544467205792661
-0.22,-0.7385052677881728,-0.4111363097409658,-0.47174395977372835
0.74,0.36621933537720464,0.43845484625569503,0.3436039544113271
0.14,0.7765802075426931,0.5280788169268246,0.3387487490510836
-0.4,1.1180139004729681,0.04660336723715982,0.7548664143919483
-0.38,0.9669530167096979,0.28645669700056337,0.5613697255525119
0.3,0.31885417743599376,0.46688022803016965,0.3800262256168386
-0.06,-0.7613473926710304,-0.37198425908426785,-0.6190963744428465
0.5,0.35346499624916733,-0.011354241571534756,0.3054404339653518
-0.62,-0.4395389123113891,-0.516279674998657,-0.5186921862502659
0.52,-0.5275100474330279,-0.5004636801743401,-0.5381248817843824
-0.64,1.070347323686342,0.5151384575251107,0.5341555251284521
0.78,-0.2871173066421151,0.8582524344782712,0.04276141011646191
-0.6,1.1549047708385012,0.7400655931774629,0.7787019532850907
0.26,0.09490271762742289,-0.007668361126941577,-0.19687101485388522
-0.76,-0.010047191587407531,-0.5845190523329421,-0.5016626857045482
0.5,-0.2816414504830673,-0.3552097191190832,-0.3362441420633366
-0.34,1.1994693776806087,0.8382820979026009,0.9644576334982161
0.54,-1.403270434749141,-0.4259937594244151,-0.8143484271194934
-0.86,-0.8575717658466396,-0.6351736446800523,-0.6815956253526758
0.26,0.15723130176134112,0.727935478797739,0.398426819666285
-0.58,-0.3710945906307285,-0.5941045037416189,-0.5947564998684823
-0.12,-0.16892203465140843,-0.4860855030613247,-0.26683257705331886
-0.08,0.9423675413776403,0.049958275230196754,0.6275152195276096
-0.3,0.1990131826378109,0.6969998062660187,0.21744500030693723
0.08,-0.6824299258121781,-0.3534409289562254,-0.6300637027349906
-0.1,0.21800064478783368,0.34289693240668084,0.24978881795302801
0.8,-0.06525696454565479,-0.4908782287656631,-0.2423756863352841
-0.12,-0.24180973520861151,-0.17688595070389085,-0.18387814587869247
0.38,-0.7825062141339795,-0.38923807161988644,-0.7473857683326333
-0.1,1.1725769959102796,0.6507725949578896,0.7065380962745609
0.3,-0.21903943387828617,-0.48273059506828775,-0.46246866553787336
0.72,1.1103214961515908,0.4353621662866124,0.7277203852538994
0.88,0.32388439088785015,0.14252662575153138,0.279368780707402
-0.74,0.3220412089598278,-0.26765113884856667,-0.12910932435269884
0.74,-1.396073686331006,-0.3577543820901301,-0.9894750911676979
-0.42,-1.3292990751214717,-0.516279674998657,-0.825142133631744
-0.14,0.9870349607905149,0.7921580032358746,0.642344259793803
-0.72,-0.21648999039942257,-0.08195560954418797,-0.09192031245187553
0.74,-0.8859479488670171,-0.5186760378508263,-0.7732482149855178
0.2,-0.5411793157906075,-0.4474127249750606,-0.33022644336749046
-0.38,0.36980150670909656,-0.040110595797565575,0.27142549974614955
-0.32,-0.8190590772230651,-0.558307361077958,-0.7400535875083052
-0.52,0.33730315753602175,0.3198918490258561,0.31100769619655627
0.64,-0.4014761427468616,-0.6327772818278832,-0.5655887052801772
-0.86,-0.37480533035578906,-0.6375700075322216,-0.4946347937484724
-0.16,0.3282411863866125,0.6958242165786712,0.4986493685165168
0.58,-0.221635355119603,0.4090709193403527,-0.10152889188390374
0.0,0.8086909938940114,0.4957505101612772,0.5498290598018983
-0.2,-1.2455391282455874,-0.4274315771357166,-0.8517176813168476
-0.92,-0.650676536685043,-0.5917081408894498,-0.6702512016034341
-0.24,-0.45861607246388203,-0.591228868319016,-0.27994258653150367
-0.54,-0.5497174854475868,-0.26875798410831203,-0.4622707106579654
0.6,-0.778448916414373,-0.6361321898209201,-0.7823646195327986
-0.06,0.046177753025076394,-0.5376986405493027,-0.44155528920673365
0.66,0.36661565980880984,0.4749934895137442,0.5528277489552396
-0.78,-0.37763590691585497,-0.5811641443399052,-0.42573165801363855
0.04,-0.8685780598521502,-0.5181967652803924,-0.8618779739239449
-0.22,-0.05835355899352931,0.4850925857066558,0.3710935267174797
-0.78,1.078030759544328,0.7228117806418444,0.7098816638479031
-0.7,-0.5259775495472144,-0.5797263266286036,-0.47447401183485355
-0.62,1.2081785594693124,0.8340030169824972,0.8669534059063143
0.92,0.9429265742581562,0.7311077144580973,0.6508326655024183
-0.76,0.2849419730221978,-0.42967963986900826,-0.22026908317827656
0.32,0.1411839538723202,0.5227724464382514,0.38417705217915105
0.44,0.22774755921087003,0.12383499550461134,0.1870148587655303
-0.72,-0.6531641504096474,-0.6385285526730892,-0.8003603406250839
0.18,1.2016420241258061,0.25593155261167466,0.7683611977809837
0.32,-0.4400043991923318,-0.5515975450918841,-0.4451436776307129
-0.98,1.2393622036587573,0.33803546227474024,0.9080234467899099
-0.32,-0.8342112293935596,-0.4752105340602237,-0.7050689263017635
0.82,-0.44144269299994154,-0.639487097813957,-0.7444151029315496
0.92,0.45432320464314885,0.5827502621700843,0.39728427140661143
0.88,0.4692349375701626,0.7232910532122783,0.6574096125344434
-0.22,0.9648255355515207,0.37401527727107986,0.5773523043540394
-0.62,1.010347154988329,0.4502196159700616,0.661719373157187
0.16,0.24228395878379438,0.7191602724110522,0.4144157206269644
-0.08,-0.5862366643631979,-0.5105284041534509,-0.5248671704951424
0.24,0.040190063654737644,-0.4865647756317585,-0.15219555937466359
-0.86,0.9390695578416336,0.5680862960829872,0.8032662745735135
0.32,0.8698929999381833,0.161332183903528,0.5532383508559183
0.06,-0.38286781226597816,0.009106178838243105,-0.010029753222741099
0.76,1.1312568616874046,1.06357457822031,0.8980046764155475
-0.22,0.28634291532915285,0.2988038559267668,0.25188558931124655
0.08,-0.8997013125596575,-0.393551524753791,-0.723044868493491
0.36,-0.274424014215831,0.26846138387055674,0.0029438736520927965
0.32,0.1322291051543128,0.2506939265507033,0.21038408856106994
0.3,1.147530755448922,0.8286170908026482,0.6805111598571906
0.66,-0.4936473569009867,-0.5095698590125831,-0.6130533452890686
-0.44,1.0089256727201739,0.7313699424820517,0.8842274626626145
0.28,0.08337938919345965,0.27989518113336703,0.36395096971230867
0.34,-0.36192658448824433,-0.5950630488824867,-0.6076138511935268
0.4,-0.3481190125800632,-0.07284943070594486,-0.15291013760507777
0.06,-0.5657930835859992,-0.5955423214529206,-0.7029411586897959
-0.08,0.3182510204733814,0.7264976610864375,0.5084032126882467
-0.94,-0.5880130470214068,-0.4235973965722459,-0.4853880651688658
0.74,-0.3966402062982549,-0.32564311987106226,-0.2949080600888535
-0.52,-0.4188506365748074,-0.5706201477903604,-0.5073319284930679
-0.72,-0.5398333649347291,-0.5917081408894498,-0.6276342946877482
-0.7,0.3683507650690272,0.6162305976728515,0.5970221280523986
0.86,-0.5208702357679631,-0.5849983249033759,-0.529719250216894
-0.22,-0.7322925107068068,-0.6390078252435232,-0.7242228697078754
0.5,-0.9638211556237746,-0.6366114623913539,-0.8514377077919466
-0.7,-0.20310727649842275,-0.11472881666636822,-0.326360943437889
-0.32,-0.3478286701145832,-0.6380492801026554,-0.6608278677642413
-0.34,-1.5740782742040658,-0.4766483517715253,-1.0067379176112168
-0.76,-0.13147141379748903,0.07893167400270726,-0.022403120212506872
0.58,0.30988012651292063,0.6642265991438383,0.3510592802356491
0.14,-0.2682390645643479,-0.4793756870752508,-0.27685933367052606
0.16,0.29744613220515315,0.48074476035895025,0.8007353220505805
-0.84,1.3293132174028708,0.7515337626540742,1.0375186042848579
-0.98,0.29252773429786416,-0.2390430847414134,0.09657762315403842
0.34,1.0519751907560015,0.3455555232828042,0.7161396026108653
0.74,0.5480501086729049,-0.32070209404784616,-0.026646396467068255
0.62,0.4483122153131407,0.4466024799530705,0.4138773202527984
0.14,0.943465470278732,0.8730067675203174,0.6167336608255501
-0.62,-0.45171812651463716,-0.256296897277032,-0.2216303393352618
0.04,-1.2152246145373966,-0.5492011822397149,-0.8224629429654302
0.44,-0.805313328751761,-0.5965008665937882,-0.8074427891909123
0.44,-1.2664086063667617,-0.3371456615614746,-0.8040221561419926
0.62,-0.800828646369335,-0.39019661676075407,-0.6510294196152858
-0.94,1.0703102137451548,0.5678584402728339,0.5727336290956262
0.68,-0.4880598049333137,-0.22960593345161406,-0.306305236486896
-0.4,-0.08079567208250979,-0.21876533666431422,-0.18484693612033756
-0.76,-0.4371453833766478,0.3208847663805248,-0.0003484709781953912
0.12,-0.3520675688964175,-0.5897910506077143,-0.34948798364272254
-0.6,-0.6522833786570866,-0.42503521428354735,-0.6571729376964991
-0.96,0.007596220779402791,-0.13965099032892833,0.15866321001941774
-0.42,-0.29727102690574253,0.15340159475263226,0.03322086002507052
0.54,-0.797836897538772,-0.4584359940950391,-0.6406064878378939
0.02,0.1113340770525475,0.28166397129622484,0.3319153331666531
-0.96,0.36908572305221227,1.2337055294606525,0.4265237822592971
0.82,-0.05163153090739497,-0.017733085106052388,-0.05264540009764349
0.68,0.5235039496990688,0.4328175033155655,0.6478977044605636
0.48,1.0812054191332001,0.5138145677188858,0.711332563949881
-0.5,-0.9734947227507322,-0.42120103372007656,-0.7316571529760656
-0.76,1.1582272678365544,0.6544241031886819,0.7728720077039621
-0.32,1.3415573128424316,0.8890054346773131,0.8746565828684384
-0.9,-0.31802587583937475,0.6556340650898301,0.02144269065517288
-0.7,-0.309905589998836,-0.5110076767238848,-0.547934508178154
0.52,-1.039166172800906,-0.6423627332365601,-1.0561411868257087
-0.46,1.2009698195766805,0.49317147497642927,0.9214702932101437
0.56,1.3725906476278475,1.0472793108255594,1.0951340477084446
-0.82,-0.5779111607414378,-0.6375700075322216,-0.4712264993083421
-0.14,1.3707546789377911,1.0805661627319745,0.9576246405927671
-0.42,0.5296669243085351,0.487933848915458,0.6892862521001749
0.06,-1.560939424542396,-0.5134040395760538,-0.9576998972821509
-0.96,0.2689054369156659,0.5902359509643472,0.35042973967663604
-0.96,1.2398683851905072,0.6144274352961927,1.014170650162241
-0.14,-0.1688951068985156,0.3218089393075915,-0.0028170257015154468
0.54,0.034219265090188834,1.1914156153573974,0.2949993018323061
-0.44,0.5263066596663567,0.6567065381357745,0.55249546615867
-0.42,-0.5491507098114137,-0.50669422358998,-0.6049794272669436
0.0,0.04499144299714041,-0.5873946877555452,-0.2757261346653979
-0.74,0.38421740314222674,0.42072176114964266,0.34057832249665476
-0.7,0.05856595202925208,0.06694985974186103,0.06935209742099671
0.8,-0.4802555494357729,-0.3623988076755909,-0.4604832352923591
0.94,-1.831381807210085,-0.5167589475690908,-1.044541994609277
0.14,-0.5968848867352332,-0.5931459586007513,-0.672935312207798
0.46,0.16309541238666342,-0.3461035402808401,-0.044915021970931446
-0.7,-0.6546973372398082,-0.6404456429548246,-0.9881903672633867
1.0,-0.542790954819738,-0.5931459586007513,-0.7935845648880849
0.46,-0.3850085069321045,-0.6375700075322216,-0.829059132739619
0.86,-0.16268826700952313,-0.29113549479982526,-0.20183323428606575
