Product_HHI,Store_Preference,Web_Engagement,PC1_Total_TotalPurchases,Wine_Preference,Meat_Preference,Fish_Preference,Fruit_Preference,Sweet_Preference,Gold_Preference,Dominant_Product,Top_Product_Share
-0.6826195353645247,0.029411764705882578,0.5,-0.19293309314988083,0.2721518987341772,0.2310126582278481,0.2183544303797468,0.0063291139240506,0.120253164556962,0.1518987341772152,Wine,0.2721518987341772
3.1956619165842417,-2.4705882352941173,-1.25,1.3167785703867627,0.0005780346820809,0.9971098265895952,0.0005780346820809,0.0005780346820809,0.0005780346820809,0.0005780346820809,Meat,0.9971098265895952
2.250836089929851,0.7058823529411765,0.5,0.2321450425989363,0.8919753086419753,0.088477366255144,0.0,0.0,0.0,0.0195473251028806,Wine,0.8919753086419753
0.9339844278410273,0.2294117647058825,-0.5,0.20763248771181222,0.7058823529411765,0.1875,0.0386029411764705,0.0,0.0588235294117647,0.0091911764705882,Wine,0.7058823529411765
0.4014915140178158,-0.9705882352941174,0.5,0.16444064342604228,0.6081081081081081,0.0608108108108108,0.0878378378378378,0.0067567567567567,0.0135135135135135,0.2229729729729729,Wine,0.6081081081081081
-0.6661756829409462,-0.2205882352941175,0.25,-0.5847453021617257,0.08,0.3333333333333333,0.2,0.0533333333333333,0.16,0.1733333333333333,Meat,0.3333333333333333
0.7090559365838863,-0.7563025210084032,0.25,-0.16052183736520914,0.6731517509727627,0.1167315175097276,0.0116731517509727,0.0155642023346303,0.0233463035019455,0.159533073929961,Wine,0.6731517509727627
-0.5799401566541886,0.19607843137254896,-0.75,-0.4604097628072325,0.2748091603053435,0.3206106870229007,0.1526717557251908,0.015267175572519,0.1603053435114503,0.0763358778625954,Meat,0.3206106870229007
0.25758083608668675,-0.16289592760181001,-1.0,0.6944033841504006,0.4090909090909091,0.479066985645933,0.0125598086124401,0.0598086124401913,0.0394736842105263,0.0,Meat,0.479066985645933
-0.6132440926693993,-0.2205882352941175,-0.25,-0.7113935667736602,0.2666666666666666,0.3333333333333333,0.0666666666666666,0.1333333333333333,0.0666666666666666,0.1333333333333333,Meat,0.3333333333333333
-0.5441235196666155,-0.8342245989304812,-0.75,-0.2277698443709249,0.3522012578616352,0.1383647798742138,0.1069182389937107,0.0534591194968553,0.0691823899371069,0.279874213836478,Wine,0.3522012578616352
2.4447958296594434,0.19607843137254896,-0.25,-0.47489938129106124,0.9166666666666666,0.0416666666666666,0.0166666666666666,0.0,0.0,0.025,Wine,0.9166666666666666
-0.5411468257681816,-0.35294117647058826,0.0,-0.02140701035425626,0.3178807947019867,0.3178807947019867,0.1092715231788079,0.0397350993377483,0.0728476821192053,0.1423841059602649,Wine,0.3178807947019867
-0.09161352740437588,0.5294117647058824,0.25,0.31920359507685875,0.403010033444816,0.3938127090301003,0.0994983277591973,0.0284280936454849,0.0568561872909698,0.0183946488294314,Wine,0.403010033444816
0.5816317468924516,0.5294117647058824,0.25,-0.678111613722863,0.6153846153846154,0.2923076923076923,0.0307692307692307,0.0,0.0153846153846153,0.0461538461538461,Wine,0.6153846153846154
1.3408122628147359,0.10084033613445341,-1.0,0.6139424804463427,0.768893756845564,0.1653888280394304,0.0,0.0186199342825848,0.008762322015334,0.0383351588170865,Wine,0.768893756845564
-0.3683114481572557,-1.137254901960784,0.25,-0.5370258022369088,0.074074074074074,0.1728395061728395,0.1851851851851851,0.037037037037037,0.0864197530864197,0.4444444444444444,Gold,0.4444444444444444
1.6678315292968506,0.10084033613445341,-0.25,-0.6375908546594213,0.8208955223880597,0.0895522388059701,0.0298507462686567,0.0,0.0,0.0597014925373134,Wine,0.8208955223880597
-0.13252257949534216,-1.2205882352941178,0.0,0.4667605752943354,0.4844789356984479,0.2283813747228381,0.1773835920177383,0.0088691796008869,0.0543237250554323,0.0465631929046563,Wine,0.4844789356984479
-0.41427888173327243,-1.0420168067226894,-0.5,0.46654712697142886,0.3017921146953405,0.3842293906810036,0.0587813620071684,0.0544802867383512,0.1275985663082437,0.0731182795698924,Meat,0.3842293906810036
0.15043872140327066,0.10084033613445341,0.5,-0.6713462686373548,0.2452830188679245,0.5471698113207547,0.0566037735849056,0.0188679245283018,0.0,0.1320754716981132,Meat,0.5471698113207547
-0.34366481576988667,2.0294117647058822,-0.25,-0.8939266398121549,0.4090909090909091,0.2727272727272727,0.1363636363636363,0.0,0.0454545454545454,0.1363636363636363,Wine,0.4090909090909091
-0.3593266825218107,-0.2205882352941175,-0.25,-0.707221524855495,0.0967741935483871,0.3225806451612903,0.0967741935483871,0.032258064516129,0.064516129032258,0.3870967741935484,Gold,0.3870967741935484
-0.7361696717552334,0.9044117647058824,-1.25,0.19903371605445652,0.125,0.2703252032520325,0.2306910569105691,0.1666666666666666,0.0304878048780487,0.1768292682926829,Meat,0.2703252032520325
-0.4917884264003171,-0.6705882352941175,0.75,-0.4361126763364805,0.0245901639344262,0.1147540983606557,0.1229508196721311,0.1475409836065573,0.180327868852459,0.4098360655737705,Gold,0.4098360655737705
-0.6996406966250238,-0.07058823529411738,1.0,-0.738256530342414,0.2363636363636363,0.2727272727272727,0.0545454545454545,0.109090909090909,0.0909090909090909,0.2363636363636363,Meat,0.2727272727272727
0.5171465680604579,0.10084033613445341,0.5,0.7046957135619837,0.6262319939347991,0.2403335860500379,0.0379075056861258,0.0379075056861258,0.0288097043214556,0.0288097043214556,Wine,0.6262319939347991
-0.15377375937932986,1.0588235294117647,-1.0,0.08424921811716202,0.4832347140039448,0.2465483234714004,0.0729783037475345,0.0374753451676528,0.1321499013806706,0.0276134122287968,Wine,0.4832347140039448
0.10044601508629933,0.2190669371196756,-0.75,0.8059562326144335,0.3839338452451269,0.4607206142941524,0.0159480212640283,0.021854695806261,0.0986414648552864,0.0189013585351447,Meat,0.4607206142941524
-0.3117515132436447,0.10084033613445341,0.25,-0.6269294209430805,0.1666666666666666,0.2777777777777778,0.4166666666666667,0.0833333333333333,0.0138888888888888,0.0416666666666666,Fish,0.4166666666666667
-0.48351686732554205,-0.4705882352941176,-1.25,0.5051447944240496,0.3153988868274582,0.3401360544217687,0.0964749536178107,0.0742115027829313,0.0247371675943104,0.1490414347557204,Meat,0.3401360544217687
0.09484435156890463,0.13810741687979508,-0.75,0.33947206070596625,0.5412541254125413,0.2046204620462046,0.0198019801980198,0.0148514851485148,0.0396039603960396,0.1798679867986798,Wine,0.5412541254125413
-0.13087832307323205,0.4183006535947708,-1.25,0.7730517834046067,0.5028104241185488,0.2207460398569238,0.0919775166070516,0.0260602963719979,0.061318344404701,0.0970873786407767,Wine,0.5028104241185488
-0.2791624688783546,0.38655462184873907,-0.75,0.40504478085526985,0.2698993595608417,0.4409881061299177,0.1107044830741079,0.0320219579139981,0.1097895699908508,0.0365965233302836,Meat,0.4409881061299177
-0.18620385486625018,1.529411764705882,-0.75,-0.7878282969582326,0.4482758620689655,0.2758620689655172,0.0689655172413793,0.0,0.0344827586206896,0.1724137931034483,Wine,0.4482758620689655
2.005886148918465,-0.5758513931888544,0.25,0.16099619396557266,0.862934362934363,0.054054054054054,0.0,0.0,0.0,0.083011583011583,Wine,0.862934362934363
0.20191404180494496,0.6722689075630254,-1.25,0.47439607090808844,0.4951321279554937,0.3741307371349096,0.0479833101529902,0.0180806675938803,0.0090403337969401,0.0556328233657858,Wine,0.4951321279554937
1.1190817693206736,0.8021390374331548,-0.75,0.305577676983764,0.738562091503268,0.1666666666666666,0.0261437908496732,0.0294117647058823,0.0294117647058823,0.0098039215686274,Wine,0.738562091503268
0.3045380661834722,0.029411764705882578,0.25,0.461974771392715,0.5916289592760181,0.1515837104072398,0.0418552036199095,0.007918552036199,0.0158371040723981,0.1911764705882352,Wine,0.5916289592760181
2.322406972131166,0.0557275541795662,-0.25,0.1951766127098644,0.900990099009901,0.0792079207920792,0.0,0.0,0.0099009900990099,0.0099009900990099,Wine,0.900990099009901
-0.34661145215520783,-0.9705882352941174,-0.5,0.22081770961430194,0.3698884758364312,0.3410780669144981,0.1105947955390334,0.037174721189591,0.1133828996282527,0.0278810408921933,Wine,0.3698884758364312
-0.38155391379913184,-0.07058823529411738,0.25,-0.803553127144891,0.0294117647058823,0.1764705882352941,0.088235294117647,0.088235294117647,0.1764705882352941,0.4411764705882353,Gold,0.4411764705882353
2.4040752783884276,0.5294117647058824,0.25,-0.9718613174223214,0.9090909090909092,0.0909090909090909,0.0,0.0,0.0,0.0,Wine,0.9090909090909092
0.13136129827830098,-0.5955882352941174,-0.25,0.8401622840022703,0.5400313971742543,0.2425431711145997,0.1577708006279435,0.0109890109890109,0.0188383045525902,0.0298273155416012,Wine,0.5400313971742543
-0.488812482602129,0.8627450980392158,-0.5,0.17572628982322228,0.3782542113323124,0.2434915773353752,0.010719754977029,0.0750382848392036,0.1255742725880551,0.1669218989280245,Wine,0.3782542113323124
0.26109557481641776,-0.8916408668730649,-0.25,0.4238577674045891,0.5480153649167734,0.3117797695262484,0.0371318822023047,0.0377720870678617,0.0185659411011523,0.0467349551856594,Wine,0.5480153649167734
-0.16281730015076554,-0.7563025210084032,-0.75,0.4391423777584029,0.3958499600957701,0.3671189146049481,0.1508379888268156,0.028731045490822,0.0478850758180367,0.0095770151636073,Wine,0.3958499600957701
-0.5486091448445625,0.1294117647058822,0.25,0.6727330329368204,0.2989571263035921,0.3371958285052143,0.097334878331402,0.1239860950173812,0.0428736964078794,0.0996523754345307,Meat,0.3371958285052143
1.9404654792336893,-0.4705882352941176,0.25,0.39490114787403285,0.8547655068078669,0.0983358547655068,0.0,0.0090771558245083,0.0090771558245083,0.0287443267776096,Wine,0.8547655068078669
-0.8136950854137199,0.5294117647058824,-1.0,-0.605963889724812,0.2153846153846154,0.2,0.0615384615384615,0.1538461538461538,0.2307692307692307,0.1384615384615384,Sweet,0.2307692307692307
-0.357982281596553,0.5294117647058824,0.0,-0.9539807828240153,0.1538461538461538,0.4615384615384615,0.1538461538461538,0.0769230769230769,0.0769230769230769,0.0769230769230769,Meat,0.4615384615384615
0.20383482064932607,-0.8916408668730649,-0.25,0.4749308473075766,0.3814814814814815,0.4894179894179894,0.0513227513227513,0.0587301587301587,0.0095238095238095,0.0095238095238095,Meat,0.4894179894179894
0.006299359685965441,-0.01604278074866283,-0.5,0.6263006584883121,0.4671797193300135,0.352648257129923,0.0620190131281122,0.0475328202806699,0.0475328202806699,0.0230873698506111,Wine,0.4671797193300135
0.038598639378358814,2.0294117647058822,-0.75,-0.9175244420966172,0.0555555555555555,0.2777777777777778,0.0,0.0,0.1666666666666666,0.5,Gold,0.5
1.781410911342273,-0.18487394957983225,0.5,0.29701666258494824,0.8338150289017341,0.0924855491329479,0.0,0.0,0.0,0.0736994219653179,Wine,0.8338150289017341
-0.07955367836123717,-0.4705882352941176,0.5,-0.3129264132734579,0.3878787878787879,0.4121212121212121,0.0424242424242424,0.0242424242424242,0.0303030303030303,0.103030303030303,Meat,0.4121212121212121
-0.5362244935438079,0.5294117647058824,0.25,-0.930973142634048,0.25,0.3125,0.125,0.0625,0.0,0.25,Meat,0.3125
-0.47459657272642247,-0.4705882352941176,0.25,-0.5408271351125765,0.3164556962025316,0.240506329113924,0.0886075949367088,0.0632911392405063,0.0,0.2911392405063291,Wine,0.3164556962025316
0.04595570661498166,0.4183006535947708,-1.25,0.5402811737280631,0.2095115681233933,0.5449871465295629,0.0347043701799485,0.0295629820051413,0.0835475578406169,0.0976863753213367,Meat,0.5449871465295629
-0.671517790186146,0.9579831932773107,0.25,-0.6635480887646333,0.3035714285714285,0.25,0.1785714285714285,0.1428571428571428,0.0714285714285714,0.0535714285714285,Wine,0.3035714285714285
2.0011774079156983,-0.6244343891402712,0.25,-0.2921372915733558,0.8609271523178808,0.1059602649006622,0.0,0.0,0.0,0.0331125827814569,Wine,0.8609271523178808
1.4116147177330731,-0.35294117647058826,0.25,0.01989524353988215,0.7849462365591398,0.0994623655913978,0.0,0.0161290322580645,0.0080645161290322,0.0913978494623656,Wine,0.7849462365591398
-0.40956549453015173,-0.2600619195046439,-1.0,0.3889938159936726,0.2562225475841874,0.4158125915080527,0.0805270863836017,0.0439238653001464,0.0973645680819912,0.1061493411420205,Meat,0.4158125915080527
0.8847356637905773,0.5294117647058824,-1.0,-0.3565083591535527,0.6958762886597938,0.2010309278350515,0.0206185567010309,0.0463917525773195,0.0,0.0360824742268041,Wine,0.6958762886597938
-0.06131337477443258,1.1294117647058821,0.25,-0.8113793866413467,0.46875,0.3125,0.0,0.0625,0.03125,0.125,Wine,0.46875
0.7552049846457101,-0.6705882352941175,-0.25,-0.5920265129302553,0.627906976744186,0.3255813953488372,0.0,0.0465116279069767,0.0,0.0,Wine,0.627906976744186
-0.7455730683482671,0.5294117647058824,0.0,-0.7301325219391088,0.1111111111111111,0.2444444444444444,0.2666666666666666,0.0666666666666666,0.1111111111111111,0.2,Fish,0.2666666666666666
1.793169983372043,-0.8342245989304812,0.0,0.30339819870694085,0.8333333333333334,0.0429042904290429,0.0,0.0,0.0,0.1237623762376237,Wine,0.8333333333333334
1.5864375650249827,0.10084033613445341,0.25,-0.6465976377925875,0.8095238095238095,0.1111111111111111,0.0,0.0317460317460317,0.0158730158730158,0.0317460317460317,Wine,0.8095238095238095
-0.18841656496225442,0.4094117647058823,-1.0,0.5222209107792543,0.2116564417177914,0.4570552147239264,0.0766871165644171,0.0265848670756646,0.0,0.2280163599182004,Meat,0.4570552147239264
-0.6495735526787967,0.15441176470588244,-0.25,0.003642500457361061,0.3292682926829268,0.224390243902439,0.1585365853658536,0.1121951219512195,0.148780487804878,0.0268292682926829,Wine,0.3292682926829268
1.0762477252861502,0.10084033613445341,0.5,-0.6269294209430805,0.7361111111111112,0.0694444444444444,0.0277777777777777,0.0138888888888888,0.0138888888888888,0.1388888888888889,Wine,0.7361111111111112
1.1278115212211632,0.10084033613445341,0.0,-0.6661088063443631,0.7454545454545455,0.109090909090909,0.0363636363636363,0.0181818181818181,0.0,0.0909090909090909,Wine,0.7454545454545455
-0.735671351990166,-0.026143790849673217,-0.25,0.6381584826845091,0.330196749358426,0.1565440547476475,0.1582549187339606,0.1471343028229255,0.1129170230966638,0.0949529512403764,Wine,0.330196749358426
-0.1036736268342618,-0.2205882352941175,-0.5,0.23070313167904963,0.5017857142857143,0.2464285714285714,0.0714285714285714,0.0723214285714285,0.0357142857142857,0.0723214285714285,Wine,0.5017857142857143
0.4622326453283375,-0.9705882352941174,-1.25,0.3698715119401018,0.1978122151321786,0.6289881494986327,0.0455788514129443,0.0692798541476754,0.023701002734731,0.0346399270738377,Meat,0.6289881494986327
-0.3986225435303073,1.1294117647058821,-0.25,-0.823902158957258,0.0344827586206896,0.2068965517241379,0.3448275862068966,0.1034482758620689,0.0,0.3103448275862069,Fish,0.3448275862068966
1.3576550204571454,-0.6244343891402712,0.25,-0.25484554119422553,0.7700534759358288,0.1711229946524064,0.0106951871657754,0.0053475935828877,0.0053475935828877,0.0374331550802139,Wine,0.7700534759358288
-0.5925502122800578,0.29864253393665147,0.0,0.5410103650436168,0.3241758241758242,0.2978021978021978,0.0824175824175824,0.1164835164835164,0.1076923076923077,0.0714285714285714,Wine,0.3241758241758242
0.03376749828364029,-0.4705882352941176,0.25,-0.4433393507833854,0.5241379310344828,0.2137931034482758,0.0275862068965517,0.0206896551724137,0.0275862068965517,0.1862068965517241,Wine,0.5241379310344828
0.03591424189531194,-0.7563025210084032,-1.0,0.09197524332847483,0.5341176470588235,0.1247058823529411,0.0364705882352941,0.228235294117647,0.0258823529411764,0.0505882352941176,Wine,0.5341176470588235
-0.22069142742935483,0.2794117647058823,-0.75,0.4839167861995119,0.4385964912280701,0.3013415892672859,0.023735810113519,0.1186790505675954,0.0361197110423116,0.0815273477812177,Wine,0.4385964912280701
1.081041396983482,-0.7058823529411765,0.75,0.39252748147881256,0.7318681318681318,0.1708791208791208,0.0126373626373626,0.0093406593406593,0.028021978021978,0.0472527472527472,Wine,0.7318681318681318
2.044414979983871,-0.07058823529411738,0.0,0.2319789145478223,0.8667763157894737,0.0345394736842105,0.0,0.0,0.0,0.0986842105263157,Wine,0.8667763157894737
0.6773483140113532,0.16941176470588246,-0.75,0.4534803973177432,0.6712328767123288,0.1712328767123287,0.0397260273972602,0.0602739726027397,0.0273972602739726,0.0301369863013698,Wine,0.6712328767123288
0.8488550769850944,-0.7563025210084032,0.25,0.24647963170873433,0.6860254083484574,0.1833030852994555,0.0,0.0,0.0,0.1306715063520871,Wine,0.6860254083484574
0.27347001305686675,-0.2205882352941175,0.0,-0.5193391247930279,0.5614035087719298,0.1842105263157894,0.0,0.0087719298245614,0.0087719298245614,0.2368421052631578,Wine,0.5614035087719298
-0.07016625715373664,-0.4705882352941176,-1.25,0.30577869615774395,0.3172853828306264,0.4709976798143852,0.0875870069605568,0.0574245939675174,0.0475638051044083,0.0191415313225058,Meat,0.4709976798143852
-0.8544219569537551,-0.9705882352941174,0.75,0.22046139044148436,0.0814558058925476,0.1629116117850953,0.2131715771230502,0.1559792027729636,0.1785095320623916,0.2079722703639514,Fish,0.2131715771230502
-0.395539632453319,0.10084033613445341,-0.25,-0.6091735262349597,0.1481481481481481,0.3086419753086419,0.0,0.0617283950617283,0.1111111111111111,0.3703703703703703,Gold,0.3703703703703703
-0.6398557048582626,0.10084033613445341,0.0,-0.7352701871867661,0.0303030303030303,0.2121212121212121,0.3333333333333333,0.1818181818181818,0.1515151515151515,0.0909090909090909,Fish,0.3333333333333333
-0.24111441640167364,0.25668449197860926,-0.5,0.3224134420730732,0.4848484848484848,0.2015151515151515,0.059090909090909,0.0727272727272727,0.109090909090909,0.0727272727272727,Wine,0.4848484848484848
-0.09271566099510156,-0.4705882352941176,-0.25,-0.5389167835726411,0.425,0.3625,0.0,0.0375,0.05,0.125,Wine,0.425
-0.6132440926693993,0.5294117647058824,0.25,-0.7835412907717112,0.3,0.2333333333333333,0.1,0.0,0.1333333333333333,0.2333333333333333,Wine,0.3
-0.2700046295239956,1.1294117647058821,0.25,-0.7723958229253827,0.3953488372093023,0.3255813953488372,0.1627906976744186,0.0,0.0697674418604651,0.0465116279069767,Wine,0.3953488372093023
0.449016365416056,0.4183006535947708,-1.0,0.630813291582114,0.6361233480176212,0.0898678414096916,0.0387665198237885,0.0237885462555066,0.0634361233480176,0.1480176211453744,Wine,0.6361233480176212
-0.5521365729754499,0.15441176470588244,-1.25,0.06924483271590337,0.2898032200357782,0.221824686940966,0.071556350626118,0.0590339892665474,0.0500894454382826,0.3076923076923077,Gold,0.3076923076923077
-0.12615582811297427,-0.2205882352941175,-1.25,0.37143699062050767,0.2340093603744149,0.4945397815912636,0.0899635985439417,0.0691627665106604,0.0,0.1123244929797191,Meat,0.4945397815912636
1.430503420593119,0.5294117647058824,0.0,-0.5568857951024723,0.7777777777777778,0.1777777777777777,0.0,0.0,0.0,0.0444444444444444,Wine,0.7777777777777778
1.158909477201946,0.13810741687979508,-0.5,0.35882728587500734,0.7443267776096822,0.1664145234493192,0.0242057488653555,0.0287443267776096,0.0181543116490166,0.0181543116490166,Wine,0.7443267776096822
-0.8444359967560551,-0.8916408668730649,-0.25,0.13714462028092114,0.2591792656587473,0.1576673866090712,0.1403887688984881,0.1252699784017278,0.1922246220302375,0.1252699784017278,Wine,0.2591792656587473
1.8536107372580688,-0.9053708439897696,0.5,0.3487928468313803,0.8449367088607594,0.0743670886075949,0.0,0.0079113924050632,0.0079113924050632,0.0648734177215189,Wine,0.8449367088607594
-0.5884965287041529,0.37151702786377666,-0.5,0.23546607535400021,0.3255172413793103,0.2606896551724137,0.0317241379310344,0.1462068965517241,0.056551724137931,0.1793103448275862,Wine,0.3255172413793103
1.451163407507795,-0.5955882352941174,0.5,-0.07276297505704622,0.7885304659498208,0.1182795698924731,0.010752688172043,0.0,0.0,0.082437275985663,Wine,0.7885304659498208
0.48811137555892337,0.920716112531969,-0.75,0.5543796313939621,0.5371120107962213,0.398110661268556,0.0256410256410256,0.0094466936572199,0.029689608636977,0.0,Wine,0.5371120107962213
-0.3986225435303073,0.5294117647058824,0.5,-0.7878282969582326,0.0,0.1034482758620689,0.3448275862068966,0.0344827586206896,0.2068965517241379,0.3103448275862069,Fish,0.3448275862068966
0.12835641191609806,-1.137254901960784,0.5,-0.4949970893026662,0.5,0.320754716981132,0.0188679245283018,0.0094339622641509,0.0,0.1509433962264151,Wine,0.5
-0.2726940132359442,-0.4705882352941176,-0.25,-0.7183979770296098,0.3061224489795918,0.1632653061224489,0.0816326530612244,0.0,0.0408163265306122,0.4081632653061224,Gold,0.4081632653061224
-0.15724064185357703,0.10084033613445341,0.25,-0.7168169692165929,0.4473684210526316,0.3157894736842105,0.0789473684210526,0.0263157894736842,0.0263157894736842,0.1052631578947368,Wine,0.4473684210526316
0.31437048421318325,0.8021390374331548,-1.0,0.6091056659398085,0.4631680308136736,0.4434280211844005,0.025036109773712,0.0293692826191622,0.0293692826191622,0.0096292729898892,Wine,0.4631680308136736
0.9540635418874879,0.0,0.25,0.2515923655603145,0.7008547008547008,0.2203228869895536,0.0123456790123456,0.0,0.0189933523266856,0.0474833808167141,Wine,0.7008547008547008
0.20292399810715983,0.13810741687979508,-1.0,0.5368412928335926,0.2880866425992779,0.5458483754512635,0.0259927797833935,0.0202166064981949,0.0288808664259927,0.0909747292418772,Meat,0.5458483754512635
0.8699105218393172,-0.31058823529411755,0.0,0.49454256490818377,0.7049368541905855,0.1515499425947187,0.0493685419058553,0.018369690011481,0.0378874856486796,0.0378874856486796,Wine,0.7049368541905855
-0.5705577209845276,-0.9705882352941174,0.25,-0.19542658901774454,0.1025641025641025,0.1314102564102564,0.2339743589743589,0.1089743589743589,0.0512820512820512,0.3717948717948718,Gold,0.3717948717948718
0.7320467849896575,-0.07058823529411738,0.5,0.1354273942930035,0.6818700114025086,0.1607753705815279,0.0364880273660205,0.0182440136830102,0.0467502850627137,0.0558722919042189,Wine,0.6818700114025086
-0.5511147228167123,0.5294117647058824,0.0,-0.6714817285162565,0.0294117647058823,0.2647058823529412,0.2941176470588235,0.0147058823529411,0.1617647058823529,0.2352941176470588,Fish,0.2941176470588235
-0.1591151079532838,0.5294117647058824,0.5,-0.8939266398121549,0.2727272727272727,0.4545454545454545,0.0,0.0454545454545454,0.0454545454545454,0.1818181818181818,Meat,0.4545454545454545
-0.10993565917497061,-0.9705882352941174,0.5,-0.1249052819909101,0.3459715639810427,0.4265402843601896,0.0568720379146919,0.0142180094786729,0.0047393364928909,0.1516587677725118,Meat,0.4265402843601896
-0.6707488226919167,0.5294117647058824,-0.75,-0.5016335959633687,0.3307086614173228,0.2283464566929134,0.0944881889763779,0.1259842519685039,0.1574803149606299,0.0629921259842519,Wine,0.3307086614173228
0.5092034163985545,0.15441176470588244,-0.75,0.027099805174699298,0.6427015250544662,0.1699346405228758,0.0849673202614379,0.0457516339869281,0.0283224400871459,0.0283224400871459,Wine,0.6427015250544662
1.1506211053563444,-0.5758513931888544,0.0,0.1357784091857694,0.7521739130434782,0.1043478260869565,0.05,0.0369565217391304,0.0282608695652173,0.0282608695652173,Wine,0.7521739130434782
0.05994751183720478,-0.7058823529411765,0.25,0.04907018034986913,0.5431235431235432,0.1328671328671328,0.0186480186480186,0.0466200466200466,0.0466200466200466,0.2121212121212121,Wine,0.5431235431235432
-0.731289357427243,-0.28877005347593593,0.0,-0.4503986579363603,0.0561797752808988,0.2696629213483146,0.2134831460674157,0.0786516853932584,0.1573033707865168,0.2247191011235955,Meat,0.2696629213483146
2.0586309173960635,0.06787330316742089,-0.25,0.5687250743226234,0.8697355533790402,0.0558276199804113,0.0,0.0,0.0,0.0744368266405484,Wine,0.8697355533790402
1.046396829667062,-0.7563025210084032,-0.5,0.46394908951668284,0.721940622737147,0.1947863866763215,0.0246198406951484,0.0188269370021723,0.0094134685010861,0.0304127443881245,Wine,0.721940622737147
