Age,Income,TotalChildren,Income_per_Family_Member_Transformed,Education_ord,Marital_Encoded,cluster
0.0555555555555555,-0.9963782087633738,-1.0,-0.6268690719886669,0.0,-0.5,0
-0.3333333333333333,0.0552266454954444,1.0,-0.2341169205164592,0.0,0.5,0
-1.0555555555555556,-0.3984121583304979,0.0,-0.2816723463403004,0.0,0.5,0
0.2777777777777778,1.000642697818608,-1.0,1.235668589006944,2.0,0.5,1
-1.0555555555555556,-1.2265396393331065,-1.0,-1.149344564141652,1.0,-0.5,0
0.3888888888888889,-0.3905485614910589,-1.0,0.1993912028756594,1.0,0.0,1
0.0,-0.3322369664662962,0.0,-0.2192916247412863,0.0,0.0,0
1.0,-0.1488941816944539,1.0,-0.3845406049155694,2.0,-0.5,2
1.3333333333333333,0.5179085856867415,-1.0,0.9429512220914396,1.0,0.5,1
1.0555555555555556,-0.0648444293221428,1.0,-0.3206329005963372,1.0,-0.5,2
0.0,0.4784696230766322,0.0,0.3857263935387824,2.0,0.5,2
-0.3333333333333333,-0.841253638803826,0.0,-0.7934828465550389,-1.0,0.5,0
-0.1666666666666666,-0.2753468677932781,0.0,-0.1677653778187356,0.0,-0.5,0
1.5,-0.0781822993459604,-1.0,0.4950285886790375,2.0,-0.5,2
-0.5555555555555556,0.8613058107443953,0.0,0.6058543501132072,0.0,0.5,1
-0.8333333333333334,-0.9367963404030092,0.0,-0.9361182953011112,1.0,0.5,0
0.7222222222222222,-0.893395334769952,0.0,-0.8693124806707488,0.0,0.0,0
-0.2777777777777778,-1.3317606139654456,0.0,-1.8313661993822064,1.0,0.5,0
-0.3333333333333333,0.8591886885183925,-1.0,1.1547922417825551,0.0,-0.5,1
-1.4444444444444444,-1.3317606139654456,-1.0,-1.4936021957337822,-1.0,0.5,0
0.1111111111111111,-0.2965483346565347,0.0,-0.1867517953290846,0.0,0.0,0
0.8888888888888888,0.6356508260557256,1.0,0.1236296593359837,2.0,0.5,2
0.7222222222222222,0.4220029488488148,0.0,0.3505304542106668,0.0,-0.5,1
0.3333333333333333,0.8350534951419606,-1.0,1.1406198224309412,1.0,0.5,1
-0.3888888888888889,-0.4761407886280291,0.0,-0.358660692505697,0.0,-0.5,0
-0.3888888888888889,0.9390646856451552,-1.0,1.200909064990995,0.0,-0.5,1
-0.4444444444444444,0.4488299119125931,1.0,0.017673622480177,0.0,0.5,0
0.8333333333333334,0.93307625420589,-1.0,1.197492541576212,1.0,0.0,1
0.2222222222222222,0.5672072889493781,-1.0,0.9751853351669496,0.0,-0.5,1
-1.0,-0.7136214131790859,0.0,-0.6248242130825896,0.0,-0.5,0
0.1111111111111111,0.1337113908736909,0.0,0.1572960165735886,2.0,0.5,2
-0.6666666666666666,0.7332501606744547,-1.0,1.0795611761399362,1.0,-0.5,1
-0.2777777777777778,0.4572984008166043,1.0,0.0226425059858842,0.0,0.0,0
1.0,0.3112169672224112,0.0,0.2790953142734615,0.0,-0.5,1
1.0555555555555556,0.4883596083323882,0.0,0.3918109330149418,2.0,-0.5,2
1.2222222222222223,0.5786699935730218,-1.0,0.982595089514784,0.0,0.0,1
-0.0555555555555555,-0.7806736985369174,0.0,-0.710692190530382,0.0,0.5,0
0.1666666666666666,-0.5764318929341046,1.0,-0.7665497453164392,0.0,0.0,0
-0.5,1.1087973989641224,0.0,0.7338196788582046,-1.0,-0.5,1
0.6666666666666666,0.5311859665041019,0.0,0.4178923561636274,0.0,0.0,1
0.0,0.7053343918944464,2.0,-0.1024460590448646,0.0,0.0,0
0.8888888888888888,0.4675210767078749,-1.0,0.909371058364627,1.0,0.5,1
0.6111111111111112,0.4082416543797966,0.0,0.3418324199466216,0.0,0.5,1
-0.2777777777777778,0.2751654001739064,1.0,-0.0880928540267969,2.0,0.5,2
1.0,-0.701705039507013,-1.0,-0.1659100248721954,0.0,0.5,0
-0.3888888888888889,-0.3413708366413368,0.0,-0.2277402854236999,0.0,-0.5,0
-0.1111111111111111,0.7173414993762051,-1.0,1.0698259764286486,1.0,0.5,1
-0.3333333333333333,0.734701901629428,-1.0,1.0804468851628417,0.0,-0.5,1
-0.3333333333333333,-0.7623757135836075,-1.0,-0.2491412835243383,-1.0,0.0,0
0.2777777777777778,0.1364938943707232,-1.0,0.6705495778568841,0.0,0.0,1
-0.8333333333333334,-0.6585157460965559,0.0,-0.5582175156145668,0.0,-0.5,0
0.0555555555555555,-0.7630410948546369,0.0,-0.6875591054493684,0.0,0.5,0
-0.1666666666666666,-0.8460625307171752,0.0,-0.800289705431473,-1.0,0.5,0
-0.9444444444444444,0.9021360251030208,-1.0,1.1797359167412056,0.0,-0.5,1
0.5555555555555556,-0.6681940191297115,1.0,-0.8654199209159027,0.0,0.5,0
0.0,-0.4656156667044724,1.0,-0.6564884181272153,1.0,0.5,2
0.7222222222222222,-0.03463007069676,0.0,0.0320203003230508,0.0,-0.5,0
-0.1666666666666666,0.8486635665948358,-1.0,1.148625663830649,0.0,0.5,1
0.1666666666666666,0.0799969755396771,0.0,0.1184420222281777,0.0,0.0,0
-0.1111111111111111,-0.2764054289062795,0.0,-0.1687074147796349,1.0,-0.5,2
0.0,-0.8440361423008582,0.0,-0.7974169737289866,2.0,0.5,2
-0.7222222222222222,-0.6483535594117424,0.0,-0.5462900372174055,0.0,0.5,0
0.5555555555555556,-0.1093947298778874,0.0,-0.0271706286860149,0.0,-0.5,0
-0.1111111111111111,0.0084684889040111,1.0,-0.2671800200737167,0.0,-0.5,0
1.0555555555555556,0.8155154814562776,-1.0,1.1290635710210806,-1.0,0.5,1
-0.7222222222222222,-0.0418282862651695,-1.0,0.5261148820282746,2.0,0.5,2
0.5555555555555556,-0.1122074779781482,0.0,-0.0294443693071683,-1.0,-0.5,0
0.6111111111111112,-0.5135231182185929,0.0,-0.3972606428276274,2.0,-0.5,2
-0.5,1.0331556462893652,0.0,0.6957468682216267,0.0,0.0,1
1.3888888888888888,0.4328910060111149,-1.0,0.8859057589797242,2.0,0.5,1
0.6111111111111112,1.0785830403387395,-1.0,1.2787245917056844,0.0,0.5,1
-0.5,-0.8147593663755623,0.0,-0.7566173800336514,-2.0,0.0,0
0.3333333333333333,-0.0737060980681259,1.0,-0.3272342302573404,0.0,0.5,0
0.0555555555555555,0.026615250841178,1.0,-0.2542564669007409,0.0,0.5,0
-0.4444444444444444,-0.3924539714944615,0.0,-0.2759417161008704,0.0,-0.5,0
0.5555555555555556,1.1349287361536426,-1.0,1.3092262006296438,1.0,0.5,1
-0.5,0.7792522021851725,0.0,0.5611336178197103,0.0,0.0,1
-1.1666666666666667,0.5018487013723488,-1.0,0.93231921775043,2.0,-0.5,1
0.3888888888888889,0.1740576915806585,0.0,0.1858412700836575,1.0,0.0,2
-1.1666666666666667,1.0435597898000075,-1.0,1.2595037201274084,0.0,-0.5,1
-0.5555555555555556,-0.2286189558050735,0.0,-0.1267829475483132,2.0,0.5,2
0.4444444444444444,-0.0226229632150013,1.0,-0.2896012294109251,0.0,-0.5,0
0.0,1.1865562738648825,-1.0,1.3367321482581185,0.0,0.5,1
-0.4444444444444444,-0.4531548901742845,0.0,-0.3354486170774488,-1.0,0.5,0
0.1666666666666666,-0.6284828550905448,1.0,-0.8216842979807607,-1.0,0.0,0
0.0555555555555555,-0.8956939246153265,0.0,-0.8727624876802929,0.0,0.0,0
0.9444444444444444,0.1390041964386979,0.0,0.1610712977451358,1.0,0.0,2
0.1666666666666666,-0.5739215908661298,0.0,-0.46200896165202,1.0,-0.5,2
-0.8333333333333334,-0.9685229291898227,1.0,-1.259034647679976,1.0,0.5,0
-0.3333333333333333,-0.6212543949189067,0.0,-0.5149924030741834,0.0,-0.5,0
-0.7222222222222222,1.525447053041473,-1.0,1.5077468790042408,0.0,-0.5,1
0.2777777777777778,0.6035310574269404,-1.0,0.9985580522599192,-1.0,0.0,1
-0.7777777777777778,0.8490869910400363,-1.0,1.1488741574271824,0.0,-0.5,1
0.9444444444444444,0.085138558088541,1.0,-0.2133627960013963,1.0,0.5,2
0.7777777777777778,0.7816112812370043,1.0,0.2015330070350141,2.0,0.0,2
1.0,0.3467543760160296,0.0,0.3023677596122543,0.0,0.5,1
0.6666666666666666,0.2963366224339344,1.0,-0.0747839213460225,1.0,-0.5,2
0.0555555555555555,0.6628104797550187,-1.0,1.0360406858283806,0.0,0.5,1
0.3333333333333333,-0.3019016294279989,1.0,-0.5090925545200651,2.0,0.5,2
0.1666666666666666,0.3462402177611432,-1.0,0.8257387913949167,2.0,0.0,1
-0.3333333333333333,-1.2698196665532495,0.0,-1.6336600316902588,-2.0,-0.5,0
0.6111111111111112,-0.5374768439756531,2.0,-0.9506373188003064,2.0,0.5,2
-0.1666666666666666,-0.4740236664020263,1.0,-0.6645203945843203,2.0,-0.5,2
0.2777777777777778,-0.4419341423764697,1.0,-0.6341266707774335,2.0,-0.5,2
-1.2222222222222223,1.2498884730255946,-1.0,1.3699186274781143,1.0,-0.5,1
-0.3333333333333333,0.4104495104154852,0.0,0.3432311762176939,1.0,0.0,2
0.4444444444444444,1.045797890438925,-1.0,1.2607381208133797,0.0,0.5,1
-0.2222222222222222,0.508683981702015,0.0,0.4042420321239328,2.0,-0.5,2
-1.0,-0.2918604211560999,0.0,-0.182531972174802,0.0,0.0,0
-0.3333333333333333,0.2503043363199879,1.0,-0.1038779940678378,0.0,0.5,0
-0.2777777777777778,-0.8340251786321878,0.0,-0.7833189901062937,0.0,0.5,0
-0.6111111111111112,-0.3927564175267475,0.0,-0.2762320503171255,0.0,0.0,0
-0.1666666666666666,-0.4792257381573475,2.0,-0.8959405588267254,-1.0,0.5,0
0.2222222222222222,-0.0583115950247627,-1.0,0.5120941604186768,1.0,0.5,1
0.9444444444444444,0.2365430418509697,1.0,-0.1126897032507062,1.0,0.5,2
0.0555555555555555,0.4298967902914823,0.0,0.3554982409196284,0.0,0.5,1
-0.1111111111111111,-0.1569392461532645,0.0,-0.0660847609090046,-1.0,0.0,0
-1.0,-0.524955578239008,0.0,-0.4092842496678203,0.0,-0.5,0
1.0,0.2866281047975502,0.0,0.262786362154,2.0,0.0,2
1.1666666666666667,0.5395334769951987,-1.0,0.9571647217414664,0.0,0.0,1
0.6666666666666666,-0.0473630486560054,0.0,0.0221050116040774,0.0,-0.5,0
-0.4444444444444444,0.2620997315791463,2.0,-0.3485525046415826,0.0,-0.5,0
-0.3888888888888889,0.1161997656043249,0.0,0.1447380363909434,0.0,0.0,0
0.8333333333333334,0.8705606593323504,-1.0,1.1614310721079066,0.0,-0.5,1
0.6666666666666666,-0.6354391138331253,2.0,-1.0484834467979365,1.0,-0.5,2
1.3888888888888888,0.5692941665721523,-1.0,0.9765366986338656,2.0,0.5,1
-0.7777777777777778,-0.8560734943858456,0.0,-0.8145777821874158,0.0,0.5,0
-0.2777777777777778,0.684495860269933,-1.0,1.0495541267644064,2.0,-0.5,1
-0.1666666666666666,3.1971570072965103,0.0,1.5489727844438042,2.0,0.5,1
0.2222222222222222,-0.2434993005935503,2.0,-0.6960344322043789,0.0,0.0,0
0.9444444444444444,0.3332350383728403,-1.0,0.8165218605377608,0.0,-0.5,1
0.6111111111111112,0.0241654379796605,-1.0,0.581065500025387,0.0,-0.5,1
-1.0,0.4663112925787305,-1.0,0.908556698340314,0.0,-0.5,1
0.7222222222222222,-0.7694831953423311,1.0,-0.984436276525153,0.0,0.0,0
0.2777777777777778,-0.5467316925636082,1.0,-0.7361221655111536,0.0,0.0,0
-0.6666666666666666,-0.690030622660769,0.0,-0.5958997988904237,0.0,0.5,0
0.0,-0.0328456391062719,1.0,-0.29705189369167,0.0,0.5,0
0.6111111111111112,0.0606101848701372,1.0,-0.2303591884123741,2.0,0.0,2
0.1666666666666666,0.0163623303466787,0.0,0.0710812188946464,0.0,-0.5,0
-0.2777777777777778,0.8738875656874976,0.0,0.6126047749540465,2.0,0.5,2
1.2222222222222223,0.9770216626970624,-1.0,1.2224143301687225,2.0,0.5,1
0.0,-0.3835015689387925,1.0,-0.5805191754281049,2.0,0.5,2
0.6111111111111112,-0.4006805035726437,2.0,-0.8257834441906837,0.0,0.0,0
-0.3333333333333333,0.0035386185777475,0.0,0.0613536672924907,2.0,0.5,2
-1.0,-1.067180824921553,0.0,-1.1619887105153988,-1.0,0.5,0
1.3333333333333333,0.4628029186042116,-1.0,0.9061928677272116,1.0,0.5,1
-0.7777777777777778,-0.6368303655816415,0.0,-0.5328923607133145,1.0,0.5,2
0.5,-0.7042153415749877,-1.0,-0.1692594660700193,-2.0,0.5,0
-0.7222222222222222,-0.7942837699897924,0.0,-0.7288342911182095,0.0,0.5,0
0.0,-0.5816037200861971,0.0,-0.4704687182690946,2.0,-0.5,2
0.2222222222222222,0.2949756152886469,0.0,0.2683422229818349,0.0,0.5,0
-0.3333333333333333,0.6815621337567578,-1.0,1.0477320324010488,0.0,0.5,1
0.3333333333333333,-0.1746323390420022,1.0,-0.4047153184112444,2.0,0.5,2
-0.4444444444444444,-0.8060489206457223,0.0,-0.7447249911717252,-2.0,0.0,0
-1.0555555555555556,0.4669766738497599,-1.0,0.9090046441434596,2.0,0.0,1
3.111111111111111,-0.4504328758837095,0.0,-0.3327252646812477,-1.0,-0.5,0
-1.0,-0.3829269214774489,0.0,-0.2668266429550581,0.0,0.5,0
-0.1666666666666666,-0.0116441722430153,1.0,-0.2816431979058496,0.0,0.5,0
-0.3888888888888889,-0.6103360931533779,1.0,-0.8021905530324172,0.0,0.5,0
-0.5555555555555556,0.5482741673282674,-1.0,0.9628767640666546,1.0,0.5,1
0.8888888888888888,0.8629995085251976,-1.0,1.1570197130047213,0.0,0.5,1
0.8888888888888888,1.064156364598692,-1.0,1.2708318811394292,0.0,0.5,1
-0.1666666666666666,-0.1415144985066727,1.0,-0.3788100569422075,2.0,-0.5,2
1.0,0.5325772182526181,0.0,0.41873249034157,0.0,-0.5,1
0.1111111111111111,0.7376356281426033,-1.0,1.0822353975426386,0.0,-0.5,1
-0.4444444444444444,0.3677743752599146,0.0,0.315971408924072,0.0,-0.5,0
-0.3888888888888889,1.5311935276549091,-1.0,1.5105152192248894,2.0,0.0,1
0.2777777777777778,-0.3295451967789498,1.0,-0.5328661187996125,2.0,-0.5,2
-0.7777777777777778,-0.9872745831915618,-1.0,-0.6100234257701158,1.0,-0.5,0
-1.0,-0.6632339042002193,0.0,-0.5637916477462317,0.0,0.0,0
0.3888888888888889,-0.0850478242788552,1.0,-0.335728818799451,1.0,-0.5,2
0.2222222222222222,-0.2038183811576122,0.0,-0.1054943126402472,0.0,0.5,0
0.8888888888888888,0.3920910362557181,0.0,0.331562329399184,0.0,-0.5,1
0.7777777777777778,-0.1644096631507315,0.0,-0.0722940639873765,0.0,0.0,0
0.8888888888888888,0.7996370647612566,-1.0,1.1196161297828158,0.0,0.0,1
0.1111111111111111,-0.2164303807039431,1.0,-0.438122451858608,2.0,0.5,2
-0.2222222222222222,-0.1669199652187062,1.0,-0.3986389788925844,1.0,0.0,2
-0.8333333333333334,0.587289705493176,-1.0,0.9881463111920692,0.0,0.5,1
-0.3888888888888889,-0.3051680465766889,0.0,-0.194543412139675,0.0,0.5,0
-0.4444444444444444,0.0200219273373407,2.0,-0.5038174987166156,-1.0,-0.5,0
1.2222222222222223,0.9756001663453178,-1.0,1.2216135761413998,1.0,0.5,1
0.8888888888888888,-0.2111678197421647,0.0,-0.111770532919808,1.0,-0.5,2
-0.5555555555555556,0.5436467430342898,0.0,0.4254012715041892,0.0,0.0,1
-1.0,-0.1914180938338815,0.0,-0.0949658200573402,-1.0,0.0,0
0.0555555555555555,0.6329288117651507,-1.0,1.0172469960358903,0.0,0.5,1
0.0,0.7890514536312426,1.0,0.2053995717288737,2.0,0.0,2
-0.5555555555555556,-0.6291179917583456,0.0,-0.5239995098009098,2.0,0.5,2
0.4444444444444444,0.3736418282862652,0.0,0.3197476382006206,0.0,-0.5,1
-0.4444444444444444,-0.2879891119428377,0.0,-0.1790565520770712,0.0,0.0,0
-0.3333333333333333,-0.0049601149294922,0.0,0.0548718813293646,0.0,0.0,0
1.0,0.0001209784129144,0.0,0.0587504865710337,0.0,-0.5,0
-0.1111111111111111,0.8588559978828778,-1.0,1.1545976477385584,2.0,0.5,1
-0.8888888888888888,-0.5206003553740879,0.0,-0.4046914371817871,2.0,0.0,2
0.2222222222222222,-0.4374276964954066,1.0,-0.629914090553939,0.0,-0.5,0
0.4444444444444444,0.920706211485388,0.0,0.6374831469122728,-1.0,-0.5,1
-0.0555555555555555,-0.3914558995879172,0.0,-0.2749840371569822,0.0,0.0,0
1.0555555555555556,-1.1039280178443158,-1.0,-0.8443789864324783,0.0,-0.5,0
0.2777777777777778,0.3391024913991909,0.0,0.2973860509756766,2.0,0.5,2
-0.2777777777777778,-0.8868020112661147,0.0,-0.8594686445476836,-1.0,0.5,0
-0.6666666666666666,-0.8429775811878568,0.0,-0.7959188639600374,1.0,0.0,2
0.6666666666666666,0.8537446599372425,0.0,0.6017841880155438,2.0,-0.5,2
-0.1666666666666666,-1.3317606139654456,0.0,-1.8313661993822064,0.0,-0.5,0
0.1111111111111111,0.663022191977619,-1.0,1.036173121490082,0.0,-0.5,1
0.6666666666666666,0.4061245321537938,0.0,0.3404899754636477,0.0,0.0,1
-0.0555555555555555,-0.8688972061547767,0.0,-0.8331184082243049,0.0,-0.5,0
-1.1111111111111112,0.6700389399266569,-1.0,1.0405567587082958,0.0,0.5,1
0.6666666666666666,0.2885637594041813,0.0,0.2640764521437608,0.0,0.5,1
0.3333333333333333,-0.6002646402782503,1.0,-0.7914990091933166,2.0,0.5,2
-0.1111111111111111,0.8650258969415145,0.0,0.6078531648972123,0.0,0.5,1
0.9444444444444444,0.7105667082529961,0.0,0.5227301814539518,0.0,0.5,1
-1.0,0.4843068314997543,-1.0,0.9206306544164076,2.0,0.5,1
0.0555555555555555,0.4126271218479452,0.0,0.3446095521914796,1.0,0.0,2
-0.2777777777777778,-0.6161733015765,0.0,-0.5092042825561371,1.0,-0.5,2
-0.8333333333333334,-0.6531322067218631,0.0,-0.5518855524342534,0.0,-0.5,0
-0.2222222222222222,1.5472836565725303,-1.0,1.5182448833808635,0.0,-0.5,1
0.6666666666666666,-0.7574155986541151,-1.0,-0.2421512086983066,-1.0,0.0,0
0.1666666666666666,0.7309818154323088,1.0,0.1749590854441332,0.0,0.0,0
-0.2222222222222222,-0.6240671430191675,0.0,-0.5182072603241858,2.0,-0.5,2
0.5,0.3571585195266719,0.0,0.309115888466293,2.0,0.0,2
0.3333333333333333,-0.1676760802994215,0.0,-0.0750173658056766,0.0,-0.5,0
0.3333333333333333,-0.9929908132017692,1.0,-1.2976884253036032,0.0,-0.5,0
0.7222222222222222,-0.3265207364560886,2.0,-0.762930215343369,2.0,-0.5,2
-0.5,-1.0962458886242483,0.0,-1.2187400837286533,0.0,-0.5,0
0.1111111111111111,0.5486673471702394,1.0,0.0752260409596336,2.0,-0.5,2
0.0,-0.2230237042077804,0.0,-0.1219526622940267,1.0,0.5,2
-0.4444444444444444,-0.417859438206495,0.0,-0.3005409638599987,2.0,0.5,2
1.0,-0.2346073872443385,1.0,-0.4529086490752135,1.0,0.0,2
0.2222222222222222,-0.4038864315148766,1.0,-0.5989753580955302,1.0,0.5,2
0.3888888888888889,0.8647234509092284,-1.0,1.158026464346425,0.0,0.5,1
0.0,-0.4063664889796227,1.0,-0.6012383792934439,2.0,0.5,2
0.0,0.6474462213148842,-1.0,1.0264027767231625,0.0,0.5,1
0.0,-0.8910967449245775,0.0,-0.8658719250709429,0.0,0.0,0
0.9444444444444444,0.5363577936561945,-1.0,0.9550847327046736,0.0,-0.5,1
-0.7222222222222222,-0.597179690748932,0.0,-0.4877847715998722,1.0,-0.5,2
-0.2777777777777778,0.3136970246871574,0.0,0.2807307805139603,2.0,0.0,2
0.5555555555555556,-0.671974594533288,1.0,-0.8696638568538554,0.0,0.5,0
0.3888888888888889,-0.5490907716154398,1.0,-0.7385129054739682,0.0,-0.5,0
0.3888888888888889,0.4470152357188764,0.0,0.3662177335189757,2.0,0.0,2
0.7777777777777778,0.2776757022418812,-1.0,0.776570390021689,0.0,-0.5,1
-0.6111111111111112,0.7969150504706817,-1.0,1.1179915005389494,1.0,0.0,1
-0.8888888888888888,0.5545045555933613,-1.0,0.9669368487190916,2.0,-0.5,1
0.1111111111111111,0.372250576537749,0.0,0.3188530679323642,1.0,-0.5,2
-0.6111111111111112,-0.818207251143624,0.0,-0.7613553404410586,-2.0,0.5,0
-0.2222222222222222,0.4266606177460209,0.0,0.3534635358140923,2.0,0.0,2
-0.2777777777777778,-0.2181845676912026,1.0,-0.4395424504377557,1.0,0.5,2
-0.2222222222222222,-0.6321726966844353,0.0,-0.5275147441820838,0.0,0.5,0
1.0,0.7181581036633775,-1.0,1.0703270053786054,0.0,0.0,1
0.7777777777777778,-0.0192053230501682,1.0,-0.2871191081641741,1.0,0.0,2
0.2222222222222222,0.8593399115345356,-1.0,1.1548806865927173,0.0,-0.5,1
1.1666666666666667,-0.4874522702355298,-1.0,0.0949027678765429,1.0,-0.5,2
-0.7777777777777778,-0.5782465691278212,-1.0,-0.0100472142986258,-1.0,0.0,0
0.0555555555555555,-0.3983819137272693,0.0,-0.2816431979058496,0.0,0.0,0
-0.5555555555555556,0.9364938943707232,-1.0,1.1994431732523776,0.0,0.5,1
-0.0555555555555555,-1.055748364901138,1.0,-1.403279285705514,0.0,0.0,0
0.2777777777777778,-0.6611772711806737,1.0,-0.8575809451605928,0.0,0.0,0
1.0,0.1336206570640051,0.0,0.1572312157850719,1.0,0.0,2
-1.0,-0.488299119125931,0.0,-0.371097298150853,-1.0,-0.5,0
-0.8888888888888888,-0.2766473857321084,0.0,-0.1689228242079483,1.0,0.0,2
-0.6666666666666666,0.5170012475898832,-1.0,0.9423522871464942,0.0,-0.5,1
0.2777777777777778,0.1929303239953121,0.0,0.1990129266756733,2.0,-0.5,2
0.6666666666666666,-0.4925938527843937,1.0,-0.6824367857701534,0.0,-0.5,0
0.7777777777777778,0.2204226683301198,0.0,0.2180002901749747,-1.0,0.0,0
-0.4444444444444444,-0.1559411742467203,0.0,-0.0652571688932001,2.0,0.5,2
-1.0,-0.3564628936524139,0.0,-0.241811109262424,0.0,-0.5,0
-0.7777777777777778,-0.8334505311708442,0.0,-0.7825144442242711,0.0,0.0,0
0.5,0.8897054931760614,-1.0,1.1725520821085351,1.0,0.5,1
0.2222222222222222,-0.7408415560848362,-1.0,-0.2190406111201095,0.0,-0.5,0
1.2777777777777777,0.7840610940985218,-1.0,1.110299439363616,0.0,-0.5,1
0.3333333333333333,0.3800839287739594,0.0,0.3238832333441507,1.0,0.5,2
-1.2222222222222223,-0.2680579184151828,-1.0,0.3220400691355206,1.0,0.0,1
-0.3333333333333333,-1.178390230993157,0.0,-1.3960826918752482,0.0,-0.5,0
0.1666666666666666,-0.8758534648973574,2.0,-1.3293092415480336,0.0,0.5,0
-0.3333333333333333,0.5855355185059166,-1.0,0.987018025636074,1.0,-0.5,1
0.2222222222222222,0.0806018676042493,1.0,-0.2164911463885056,0.0,0.5,0
0.7777777777777778,-0.686371025670107,1.0,-0.8859574593015345,1.0,0.0,2
-0.1111111111111111,-0.3391024913991909,1.0,-0.5411841993592429,0.0,0.5,0
-0.8333333333333334,0.4527617103323125,0.0,0.3697998639502617,0.0,-0.5,1
1.0555555555555556,-0.6260632868322559,1.0,-0.8190677811296762,0.0,0.5,0
-0.0555555555555555,0.4011039280178443,0.0,0.3373018669206523,0.0,0.5,1
-0.2222222222222222,-0.5175456504479982,0.0,-0.4014792099056559,0.0,0.5,0
0.2777777777777778,-0.1363426713545801,1.0,-0.3748080809681413,2.0,-0.5,2
0.5,0.3868889645003969,0.0,0.3282399864227482,2.0,-0.5,2
0.9444444444444444,-0.3347775131374995,0.0,-0.2216365541655149,0.0,-0.5,0
0.7222222222222222,0.3222260027976258,-1.0,0.8086802212533982,0.0,0.5,1
-0.3333333333333333,-1.1094930248383803,0.0,-1.2455501338812145,2.0,-0.5,2
-0.7777777777777778,-0.7342784771842275,0.0,-0.6506829503845994,0.0,0.5,0
1.1111111111111112,0.0876791047597444,2.0,-0.4586198542825379,2.0,0.5,2
-0.8888888888888888,-0.6512872859249178,0.0,-0.5497224864073533,2.0,-0.5,2
-0.7222222222222222,-0.8305470492608975,0.0,-0.7784570927791687,0.0,-0.5,0
-1.0555555555555556,-0.5303996068201581,-1.0,0.0461778152462084,2.0,-0.5,2
0.7777777777777778,0.4476503723866772,0.0,0.3666140534509371,2.0,0.5,2
-0.0555555555555555,-0.4946504858039393,0.0,-0.3776386905590532,1.0,0.5,2
-0.7222222222222222,-0.8929114211182942,0.0,-0.8685873697037744,0.0,0.0,0
0.5555555555555556,0.3227401610525122,1.0,-0.0583537354816964,0.0,-0.5,0
0.1111111111111111,0.7307096140032513,-1.0,1.0780101128981905,0.0,-0.5,1
-0.1111111111111111,-0.6308419341423764,0.0,-0.5259822254435301,0.0,0.5,0
0.2777777777777778,0.9517976636044004,-1.0,1.2081519297472765,0.0,0.0,1
-1.0,0.5178480964802843,-1.0,0.9429112995603663,0.0,-0.5,1
-0.8888888888888888,-0.3061358738800045,-1.0,0.2849411613574018,0.0,-0.5,1
0.0555555555555555,0.1112698952780613,0.0,0.1411839162337835,2.0,0.5,2
1.1111111111111112,0.2346678764507958,0.0,0.2277471486919611,2.0,0.0,2
-0.1666666666666666,-0.7362443763940871,0.0,-0.6531705991352341,-2.0,0.0,0
1.0,0.9403047143775284,-1.0,1.2016157139366253,0.0,-0.5,1
0.2777777777777778,-0.2187592151525462,1.0,-0.4400079432073208,0.0,0.5,0
0.0,1.0072057767192166,-1.0,1.2393340217452753,0.0,-0.5,1
